GeneratedReview,label,source,category,Prompt
"Il folosesc de ceva timp si... Si chiar sunt multumit. E destul de ieftin, si are un raport foarte bun pret-calitate. In rest, ca de fiecare data, e bine de pus la punct. Il am de ceva timp si cred ca va fi utilizat de ct mai multi dintre noi. Am decis sa il folosesc pentru un laptop si un MacBook Air, deci sa ma ajute",fake,generated with fine-tuned model,masina de spalat,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... NU FOLOSESC POTASII!!! Am facut rost de el si l-am cumparat!!! E foarte bun, recomand!!! (1) - e destul de rezistent, se fixeaza bine pe scaunul masinii si e foarte practic (2) - poate fi montat direct pe masina, dar nu face prea mare zgomot (3) - e foarte practic si",fake,generated with fine-tuned model,laptop,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... nu am probleme de sanatate care au aparut dupa ce l am folosit pentru a-l monta. Pe lnga asta, este usor de asamblat si asamblat. Dar, din pacate, nu pot sa il folosesc in timpul mersului in timp ce fac o baie. Mai mult, din cauza unei baterii, nu merge. Iar faptul ca nu am mai avut spatiu pe",fake,generated with fine-tuned model,telefon mobil,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... s-a descarcat din prima! Nu am folosit niciodata pna acum aceasta baterie si am asteptat sa se incarce in cteva zile! In plus, este foarte silentios si chiar nu am nimic de reprosat. Nu recomand bateria pentru iPhone! Dupa ce s-a descarcat, se incarca la 10% si apoi se opreste la nivelul de incarcare de 3-4",fake,generated with fine-tuned model,carte,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... imi place si mie foarte mult. Recomand.Este rezistent si frumos, chiar am primit cadou un inel de la unul din cei mai mari colectionari de ineluri. Are si un pret foarte bun.Livrare ok, de incredere!Excelent raport pret/calitate!Am dat putin peste cap calcularea pretului pentru a cumpara acest inel de",fake,generated with fine-tuned model,televizor,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... Nu il recomand! Este doar un scutec slab calitativ care se lipeste repede, lasa urme in locul scutecului iar dupa ce folosesc scutecul si nu folosesc deloc, se usuca la locul lui si se desprinde destul de usor, nu il recomand.Este foarte slab calitativ si nici macar nu acopera bine deloc. Nu e bun deloc! Il folosesc doar pentru bebelus",fake,generated with fine-tuned model,husa de telefon,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... L-am scos. Nu se potriveste la iPhone-ul meu iPhone 5C. Nu recomand. Il folosim la iPhone, dar nu este o solutie pentru iPhone. Este o husa pentru un iPhone 5C. Nu am avut probleme cu iPhone 5C pna acum. Are un ecran foarte luminos, ceea ce face ca marginile ecranului sa fie rotunjite, nu",fake,generated with fine-tuned model,casti audio,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... E un dispozitiv foarte bun, cu o rezolutie de 1080p si o densitate mare a pixelilor, dar in rest e cam acelasi lucru.Merge greu, dar cu putin noroc se va descurca.Este usor de manevrat si montat, nu se blocheaza, doar se conecteaza la o baterie in cteva ore (pe USB), deci nu e nevoie de cabluri",fake,generated with fine-tuned model,produs de baie,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... nu am avut probleme cu el. Doar ca mi-a luat cteva zile sa il folosesc. Il folosesc de vreo luna si... am fost la un specialist... Eu am avut noroc. Am facut o mica investitie! Nu-l folosesc de doua zile si... e foarte deranjant. Nu recomand! Mai bine folosesc un aspirator cu un suport, dect sa",fake,generated with fine-tuned model,uscator de rufe,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... nu am avut probleme. Este foarte rezistent. Nu a avut nevoie de nimic altceva dect de o surubelnita. E foarte comod si foarte ieftin. A venit gata asamblat si impachetat, dar si cu o surubelnita care are un suport de metal care se fixeaza pe surubelnita. Este practic, usor de asamblat si poate fi asamblat",fake,generated with fine-tuned model,blender,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... nimic de reprosat. Este foarte comod si nu lipeste deloc, este rezistent. De cnd folosesc acest telefon si am mai primit un telefon, imi este mai usor sa ma misc. Nu ma mai deranjeaza acest aspect. Singurul minus este ca imi blocheaza toate porturile telefonului, nu pot utiliza telefonul in acelasi fel. Il voi utiliza mai mult pentru aplicatii.",fake,generated with fine-tuned model,masina de spalat,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... Am zis ca e un cadou mai degraba si mi-a placut, mai ales la vrsta mea... Eu nu am mai dat pe el de cteva luni si e tare, dar sunt tare multumita de el, e foarte practic, si sunt multumita de calitatea lui! (pentru mine a fost, e si in continuare o mare bucurie sa il pot cumpara).. E",fake,generated with fine-tuned model,laptop,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... nu stiu de ce nu am mai avut nevoie de unul de la mine. Este mare si practic, dar si foarte util... Isi merita banii. In plus, este foarte usor de folosit. Nu se incinge si nu se lipeste. Mai trebuie un material de schimb, dar asta nu ma deranjeaza foarte tare, pentru ca este destul de impermeabil si rezistent",fake,generated with fine-tuned model,telefon mobil,Il folosesc de ceva timp si...
"Ambalajul a fost... Nu e nici macar in ambalajul original, e un ambalaj vechi! Dar e un produs bun. Se potriveste perfect.Recomand!Raport calitate pret excelent!Apropo, eu am o cutie de plastic mare pe care am pus-o pe masuta, iar aceasta se ridica cu ajutorul rotilor de pe scaun. De asemenea, eu am folosit",fake,generated with fine-tuned model,carte,Ambalajul a fost...
"Ambalajul a fost... bun... dar nu pentru mine.... Nu de alta, dar am si un telefon. Daca as fi avut cu tine in buzunar, sa nu cumva sa uit... Am facut un drum pe la service sa-mi faca altul.... La mine nu a ajuns.... Si nu am avut nevoie de telefonul asta... Am folosit la ce s-a comandat de la service... Mai",fake,generated with fine-tuned model,televizor,Ambalajul a fost...
"Ambalajul a fost... Dar nu sunt foarte multumita... Se sparge pe el din toate partile. Este foarte incomoda si nu merita bani. A fost returnat! Nu prea face treaba. Am luat-o pentru ca e foarte multumita de ea. Se pot lipi si alte lucruri in interior, dar cele de pe spate sunt tare uzate, am dat 2 lei si au rezistat doar cteva luni",fake,generated with fine-tuned model,husa de telefon,Ambalajul a fost...
"Ambalajul a fost... OK, s.Ideal, nu e chiar scump. Recomand. Nota: Foarte multumita de produs. O recomand cu toata increderea.Interesanta! Are si un pret accesibil.Raport calitate/pret ok.Bateria tine cam 8 ore.Efectiv mi-a luat-o un vecin.Am avut surpriza neplacuta",fake,generated with fine-tuned model,casti audio,Ambalajul a fost...
"Ambalajul a fost... foarte bun.. A ajuns in 3 zile la mine (super multumit), are un design super, calitate buna si e foarte usor de montat. Isi merita toti banii! Sunt foarte multumita de aceasta achizitie! Copilul este incantat. Multumesc Emag!Este super utila! Este utila si pentru parinti si pentru bebe. Nu in ultimul rand, se si vede",fake,generated with fine-tuned model,produs de baie,Ambalajul a fost...
"Ambalajul a fost... A trebuit sa folosesc cateva luni pentru a le lipi unul de celalalt, insa au rezistat de bine. Am zis ca sunt tare, ca altfel nu merita, si in plus, se aseaza foarte bine si pe husa mea..:) Nu m-am asteptat la ceva atat de special, insa in rest, a fost ok. Recomand!Foarte multumita! Recomand",fake,generated with fine-tuned model,uscator de rufe,Ambalajul a fost...
"Ambalajul a fost... O super jucarie! Copilul meu este super incntat! Il asteptam de la o vrsta foarte mica sa se descopere lumea cu ea! Fetitele mele inca o adora! O s-o folosim in continuare, sa vedem cum se comporta. Se aude tare, dar nu este foarte enervant, iar muzica este foarte placuta! Isi face treaba foarte bine. Copilul este foarte incntat",fake,generated with fine-tuned model,blender,Ambalajul a fost...
"Ambalajul a fost...Nu a fost...Nici nu m-am gandit...Desigur ca nu am de ce sa ma plang.Este superb.Am luat-o cu 2 saptamni inainte de a fi asamblata.Am facut o poza cu telefonul in ea.Restul este mai degraba un review la acest telefon.E foarte bun, are ecran impecabil, dar in rest...Nu",fake,generated with fine-tuned model,masina de spalat,Ambalajul a fost...
Ambalajul a fost... Foarte bun! Se desface foarte usor. Eu am achizitionat pentru un set cadou de la Zelos. La un pret bun a venit intact. Se potriveste perfect. Multumesc! Se potriveste! Produs excelent! O achizitie foarte buna! Se potriveste perfect! Recomand!💰💰💰💰💰💰💰,fake,generated with fine-tuned model,laptop,Ambalajul a fost...
"Ambalajul a fost... Nu-mi pare rau. E destul de buna la pret. Mi-am facut treaba pe ea, sper sa mai reziste o viata!Am dat 2 sapt pentru ea la curierat. A ajuns repede, a avut succes, au si livrat-o la mine! O sa mai comandam.Recomand, are un pret foarte bun si se vinde bine",fake,generated with fine-tuned model,telefon mobil,Ambalajul a fost...
"Ambalajul a fost...nu a iesit ce se astepta. Nu avea mare lucru, dar era totusi o surpriza! Un telefon care pare sa fie superb, chiar daca a costat 2 lei. Nu am fost niciodata dezamagit de aceasta folie si sunt foarte incntat. Dupa ce am primit telefonul, sunt foarte multumit. Telefonul e foarte rapid. Sunt super fericit de el. Nu trebuie incarcat ca",fake,generated with fine-tuned model,carte,Ambalajul a fost...
"Ambalajul a fost... Am dat 460 Ron pe cutie... Am asteptat, dar... Nu e... Nu se deschide... Ma tine de 0,5 zile... E un defect... Nu recomand! E foarte proasta! E un defect mare! Nu se blocheaza! Nu se sparge.... Nu! Se sparge la orice atingere... Am dat 10 lei pe ea! Mi s-a rupt in",fake,generated with fine-tuned model,televizor,Ambalajul a fost...
"Ambalajul a fost... husa destul de mica... Nu a ajuns la timp si acum sunt in asteptare cu livrarea. Am fost in graba, dar in rest, nu m-a surprins. Nu mai are timp de reparare... Este ok! Recomand! Multumesc! E un cadou de la mama! Sunt multumit!Sunt multumita de calitatea telefonului! Livrare prompta! Recomand",fake,generated with fine-tuned model,husa de telefon,Ambalajul a fost...
"Ambalajul a fost... Nu recomand! Dar e ok! Am pus capacul si am fost foarte norocoasa ca am scapat cu cteva zgrieturi. Recomand! De asemenea, sunt foarte multe cutii de lemn pentru depozitare. In cazul meu sunt un set de 6 cu 2 sau 3 bucati. Toate au fost frumos ambalate, si au ajuns in siguranta la mine.Am luat doar doua seturi. Pana",fake,generated with fine-tuned model,casti audio,Ambalajul a fost...
"Ambalajul a fost... OK. Multumesc! La drum, am folosit si ""supermarket-ul"", dar de data aceasta am optat pentru ""retail"". De fapt, e un magazin de cartier, de cartier, dar se potriveste. Aspectuos. Livrare rapida. Recomand!E mare! E mic! Nu cred ca are cel putin 1 metru. Se aseaza",fake,generated with fine-tuned model,produs de baie,Ambalajul a fost...
"Ambalajul a fost... Nu-mi place. Din pacate nu pot spune ca a fost foarte multumita de el si nici nu are un miros puternic, e prea moale. Dar e ok. Copilul nu se irita, ceea ce e foarte mult pt un telefon de 15.6"", a spus sotia.Conform unor informatii de pe net, am primit telefonul, am incarcat bateria si am facut",fake,generated with fine-tuned model,uscator de rufe,Ambalajul a fost...
"Ambalajul a fost... de calitate... Foarte multumit! Recomand!Pare ca ar fi un produs foarte bun, excelent, dar e foarte mic. Se pierde la transport, nu stiu ce sa mai zic de siguranta, si pretul a fost destul de piperat. Daca nu il asanati, nu recomand! E foarte mic.Recomand! Multumim. Recomand!De mentionat",fake,generated with fine-tuned model,blender,Ambalajul a fost...
"Ambalajul a fost... foarte bun. Am comandat din curiozitate si mi-a placut. Nu se lipeste, are si alte functii care se pierd. Recomand!Este o jucarie excelenta. Sunt foarte multumita. Sunt foarte multumita si de celelalte produse. Recomand!Are o rezistenta medie. Calitate, pret, livrare rapida. O recomand!As recomanda! Este o jucarie",fake,generated with fine-tuned model,masina de spalat,Ambalajul a fost...
"Ambalajul a fost... Foarte ok. Nu am de ce sa ma plang, nu am avut probleme cu el. Singurul inconvenient a fost faptul ca nu avea o folie de plastic pe ea. Sper sa nu se supere. Am luat si in ambalaj original si tot ce a trebuit sa fac a fost sa il pun pe un camion sau ceva. Pana acum a mers excelent. Nu am",fake,generated with fine-tuned model,laptop,Ambalajul a fost...
"Ambalajul a fost... Sunt foarte multumita. In 2 luni, produsul s-a lipit cu usurinta. Nu a avut loc nimic care sa le rupa. Sunt extrem de multumita! Sunt foarte multumita de el! Este foarte moale si placut la atingere! Recomand. Recomand! ❤❤❤❤�",fake,generated with fine-tuned model,telefon mobil,Ambalajul a fost...
"Ambalajul a fost... Am fost extrem de multumita, calitatea este foarte buna. Pentru un copil de 4 ani si 8 luni sunt foarte multumita. Am avut multe probleme in momentul achizitiei dar a fost excelent. Nu are miros puternic si nu lasa amprente.Recomand. Se potriveste perfect pe masina. A venit ambalata bine in cutie. Recomand. Se potriveste perfect. Sunt foarte",fake,generated with fine-tuned model,carte,Ambalajul a fost...
Ambalajul a fost... Foarte ok. Se potriveste perfect. Copilul meu a fost incantat. Recomand. Nu am probleme sa-l returnez. Nu a intrat nici in service-uri auto. L-am luat la reducere de pe Emag. Este foarte practic. Il tine subtire si il poti lua cu tine. Foarte eficient in ceea ce priveste transportul. Nu ocupa mult,fake,generated with fine-tuned model,televizor,Ambalajul a fost...
"Ambalajul a fost... Bun! A trecut prin multe chestii inainte de a ajunge la mine. A fost tare si moale. O recomand! Am dat de ea cu doua zile in urma. Foarte multumit! O folosesc de la o vrsta destul de frageda. Am cumparat-o pentru o masina de spalat vase. L-am folosit la trei luni, nu a fost un efort. Am spalat",fake,generated with fine-tuned model,husa de telefon,Ambalajul a fost...
"Ambalajul a fost... Ok. Suna tare, a tinut foarte mult si e usor de manevrat, dar cu putin efort. Eu stau pe o bordura si pot sa imi fac treaba cu ea. Mai ales daca sunt pe carosabil... Pana acum nu s-a intamplat nimic. Am mai avut cateva incidente neplacute la volan... Ma deranjeaza ca de pe un carosabil pe altul",fake,generated with fine-tuned model,casti audio,Ambalajul a fost...
"Ambalajul a fost... husa de piele naturala! Daca v-ati fi asteptat ca aceasta husa de lemn sa isi faca treaba, a fost mai slab calitativ si se rupe usor. Nici macar nu a fost necesar sa aplicati nimic. Dar, chiar si asa, pare a fi de buna calitate. Sa vedem cum se comporta pe timp de noapte.In realitate, telefonul este unul",fake,generated with fine-tuned model,produs de baie,Ambalajul a fost...
